County,State,State_FIPS,County_FIPS,disability_rate
Crawford County,Arkansas,05,033,
Crittenden County,Arkansas,05,035,
Cross County,Arkansas,05,037,
Dallas County,Arkansas,05,039,
Desha County,Arkansas,05,041,
Drew County,Arkansas,05,043,
Faulkner County,Arkansas,05,045,11.8
Franklin County,Arkansas,05,047,
Fulton County,Arkansas,05,049,
Garland County,Arkansas,05,051,20.2
Grant County,Arkansas,05,053,
Greene County,Arkansas,05,055,
Hempstead County,Arkansas,05,057,
Hot Spring County,Arkansas,05,059,
Howard County,Arkansas,05,061,
Independence County,Arkansas,05,063,
Izard County,Arkansas,05,065,
Jackson County,Arkansas,05,067,
Jefferson County,Arkansas,05,069,17.5
Johnson County,Arkansas,05,071,
Lafayette County,Arkansas,05,073,
Lawrence County,Arkansas,05,075,
Lee County,Arkansas,05,077,
Lincoln County,Arkansas,05,079,
Little River County,Arkansas,05,081,
Logan County,Arkansas,05,083,
Lonoke County,Arkansas,05,085,18.5
Madison County,Arkansas,05,087,
Marion County,Arkansas,05,089,
Miller County,Arkansas,05,091,
Mississippi County,Arkansas,05,093,
Monroe County,Arkansas,05,095,
Montgomery County,Arkansas,05,097,
Nevada County,Arkansas,05,099,
Newton County,Arkansas,05,101,
Ouachita County,Arkansas,05,103,
Perry County,Arkansas,05,105,
Phillips County,Arkansas,05,107,
Pike County,Arkansas,05,109,
Poinsett County,Arkansas,05,111,
Polk County,Arkansas,05,113,
Pope County,Arkansas,05,115,
Prairie County,Arkansas,05,117,
Pulaski County,Arkansas,05,119,13.8
Randolph County,Arkansas,05,121,
Saint Francis County,Arkansas,05,123,
Saline County,Arkansas,05,125,20.3
Scott County,Arkansas,05,127,
Searcy County,Arkansas,05,129,
Sebastian County,Arkansas,05,131,16.9
Sevier County,Arkansas,05,133,
Sharp County,Arkansas,05,135,
Stone County,Arkansas,05,137,
Union County,Arkansas,05,139,
Van Buren County,Arkansas,05,141,
Washington County,Arkansas,05,143,10.8
White County,Arkansas,05,145,16.7
Woodruff County,Arkansas,05,147,
Yell County,Arkansas,05,149,
Alameda County,California,06,001,9.1
Alpine County,California,06,003,
Amador County,California,06,005,
Butte County,California,06,007,16.5
Calaveras County,California,06,009,
Colusa County,California,06,011,
Contra Costa County,California,06,013,10.1
Del Norte County,California,06,015,
El Dorado County,California,06,017,10.9
Fresno County,California,06,019,11.6
Glenn County,California,06,021,
Humboldt County,California,06,023,15.7
Imperial County,California,06,025,12.4
Inyo County,California,06,027,
Kern County,California,06,029,11.6
Kings County,California,06,031,10.1
Lake County,California,06,033,21.6
Lassen County,California,06,035,
Los Angeles County,California,06,037,9.4
Madera County,California,06,039,14.1
Marin County,California,06,041,8.3
Mariposa County,California,06,043,
Mendocino County,California,06,045,16.1
Merced County,California,06,047,15.8
Modoc County,California,06,049,
Mono County,California,06,051,
Monterey County,California,06,053,8.6
Napa County,California,06,055,11.0
Nevada County,California,06,057,13.2
Orange County,California,06,059,7.6
Placer County,California,06,061,10.3
Plumas County,California,06,063,
Riverside County,California,06,065,10.6
Sacramento County,California,06,067,12.6
San Benito County,California,06,069,
San Bernardino County,California,06,071,11.2
San Diego County,California,06,073,9.0
San Francisco County,California,06,075,10.4
San Joaquin County,California,06,077,11.5
San Luis Obispo County,California,06,079,10.8
San Mateo County,California,06,081,7.9
Santa Barbara County,California,06,083,10.5
Santa Clara County,California,06,085,7.8
Santa Cruz County,California,06,087,8.8
Shasta County,California,06,089,17.5
Sierra County,California,06,091,
Siskiyou County,California,06,093,
Solano County,California,06,095,11.0
Sonoma County,California,06,097,10.9
Stanislaus County,California,06,099,13.4
Sutter County,California,06,101,14.4
Tehama County,California,06,103,
Trinity County,California,06,105,
Tulare County,California,06,107,10.5
Tuolumne County,California,06,109,
Ventura County,California,06,111,10.2
Yolo County,California,06,113,10.7
Yuba County,California,06,115,17.5
Alamosa County,Colorado,08,003,
Archuleta County,Colorado,08,007,
Baca County,Colorado,08,009,
Bent County,Colorado,08,011,
Chaffee County,Colorado,08,015,
Cheyenne County,Colorado,08,017,
Clear Creek County,Colorado,08,019,
Conejos County,Colorado,08,021,
Costilla County,Colorado,08,023,
Crowley County,Colorado,08,025,
Custer County,Colorado,08,027,
Delta County,Colorado,08,029,
Dolores County,Colorado,08,033,
Douglas County,Colorado,08,035,5.6
Eagle County,Colorado,08,037,
Elbert County,Colorado,08,039,
El Paso County,Colorado,08,041,11.7
Fremont County,Colorado,08,043,
Garfield County,Colorado,08,045,
Gilpin County,Colorado,08,047,
Grand County,Colorado,08,049,
Gunnison County,Colorado,08,051,
Huerfano County,Colorado,08,055,
Jackson County,Colorado,08,057,
Kiowa County,Colorado,08,061,
Kit Carson County,Colorado,08,063,
Lake County,Colorado,08,065,
La Plata County,Colorado,08,067,
Larimer County,Colorado,08,069,8.4
Las Animas County,Colorado,08,071,
Lincoln County,Colorado,08,073,
Logan County,Colorado,08,075,
Mesa County,Colorado,08,077,12.3
Moffat County,Colorado,08,081,
Montezuma County,Colorado,08,083,
Montrose County,Colorado,08,085,
Morgan County,Colorado,08,087,
Otero County,Colorado,08,089,
Ouray County,Colorado,08,091,
Park County,Colorado,08,093,
Phillips County,Colorado,08,095,
Pitkin County,Colorado,08,097,
Prowers County,Colorado,08,099,
Pueblo County,Colorado,08,101,16.7
Rio Blanco County,Colorado,08,103,
Rio Grande County,Colorado,08,105,
Routt County,Colorado,08,107,
Saguache County,Colorado,08,109,
San Miguel County,Colorado,08,113,
Sedgwick County,Colorado,08,115,
Summit County,Colorado,08,117,
Teller County,Colorado,08,119,
Washington County,Colorado,08,121,
Yuma County,Colorado,08,125,
Adams County,Colorado,08,001,10.7
Arapahoe County,Colorado,08,005,9.1
Boulder County,Colorado,08,013,8.0
Broomfield County,Colorado,08,014,
Denver County,Colorado,08,031,10.2
Jefferson County,Colorado,08,059,9.4
Weld County,Colorado,08,123,11.0
Fairfield County,Connecticut,09,001,8.9
Hartford County,Connecticut,09,003,12.2
Litchfield County,Connecticut,09,005,9.3
Middlesex County,Connecticut,09,007,9.6
New Haven County,Connecticut,09,009,11.4
New London County,Connecticut,09,011,12.7
Tolland County,Connecticut,09,013,8.8
Windham County,Connecticut,09,015,11.1
Kent County,Delaware,10,001,13.2
New Castle County,Delaware,10,003,10.6
Sussex County,Delaware,10,005,15.1
Alachua County,Florida,12,001,10.9
Baker County,Florida,12,003,
Bay County,Florida,12,005,14.7
Bradford County,Florida,12,007,
Brevard County,Florida,12,009,15.6
Broward County,Florida,12,011,11.2
Calhoun County,Florida,12,013,
Charlotte County,Florida,12,015,21.2
Citrus County,Florida,12,017,19.5
Clay County,Florida,12,019,14.6
Collier County,Florida,12,021,10.6
Columbia County,Florida,12,023,16.1
Miami-Dade County,Florida,12,086,10.5
DeSoto County,Florida,12,027,
Dixie County,Florida,12,029,
Duval County,Florida,12,031,11.7
Escambia County,Florida,12,033,15.2
Flagler County,Florida,12,035,14.5
Franklin County,Florida,12,037,
Gadsden County,Florida,12,039,
Gilchrist County,Florida,12,041,
Glades County,Florida,12,043,
Gulf County,Florida,12,045,
Hamilton County,Florida,12,047,
Hardee County,Florida,12,049,
Hendry County,Florida,12,051,
Hernando County,Florida,12,053,18.3
Highlands County,Florida,12,055,18.0
Hillsborough County,Florida,12,057,12.5
Holmes County,Florida,12,059,
Indian River County,Florida,12,061,13.3
Jackson County,Florida,12,063,
Jefferson County,Florida,12,065,
Lafayette County,Florida,12,067,
Lake County,Florida,12,069,13.2
Lee County,Florida,12,071,13.0
Leon County,Florida,12,073,8.9
Levy County,Florida,12,075,
Liberty County,Florida,12,077,
Madison County,Florida,12,079,
Manatee County,Florida,12,081,13.7
Marion County,Florida,12,083,17.2
Martin County,Florida,12,085,15.7
Monroe County,Florida,12,087,14.8
Nassau County,Florida,12,089,14.5
Okaloosa County,Florida,12,091,13.6
Okeechobee County,Florida,12,093,
Orange County,Florida,12,095,9.7
Osceola County,Florida,12,097,12.0
Palm Beach County,Florida,12,099,11.3
Pasco County,Florida,12,101,15.2
Pinellas County,Florida,12,103,14.6
Polk County,Florida,12,105,14.7
Putnam County,Florida,12,107,16.4
Saint Johns County,Florida,12,109,10.9
Saint Lucie County,Florida,12,111,16.2
Santa Rosa County,Florida,12,113,13.9
Sarasota County,Florida,12,115,14.6
Seminole County,Florida,12,117,10.4
Sumter County,Florida,12,119,18.2
Suwannee County,Florida,12,121,
Taylor County,Florida,12,123,
Union County,Florida,12,125,
Volusia County,Florida,12,127,16.3
Wakulla County,Florida,12,129,
Walton County,Florida,12,131,
Washington County,Florida,12,133,
Appling County,Georgia,13,001,
Atkinson County,Georgia,13,003,
Bacon County,Georgia,13,005,
Baker County,Georgia,13,007,
Baldwin County,Georgia,13,009,
Banks County,Georgia,13,011,
Barrow County,Georgia,13,013,11.5
Bartow County,Georgia,13,015,12.2
Ben Hill County,Georgia,13,017,
Berrien County,Georgia,13,019,
Bibb County,Georgia,13,021,14.2
Bleckley County,Georgia,13,023,
Brantley County,Georgia,13,025,
Brooks County,Georgia,13,027,
Bryan County,Georgia,13,029,
Bulloch County,Georgia,13,031,9.2
Burke County,Georgia,13,033,
Butts County,Georgia,13,035,
Calhoun County,Georgia,13,037,
Camden County,Georgia,13,039,
Candler County,Georgia,13,043,
Carroll County,Georgia,13,045,14.8
Catoosa County,Georgia,13,047,
Charlton County,Georgia,13,049,
Chatham County,Georgia,13,051,11.8
Chattahoochee County,Georgia,13,053,
Chattooga County,Georgia,13,055,
Cherokee County,Georgia,13,057,9.7
Clarke County,Georgia,13,059,12.5
Clay County,Georgia,13,061,
Clayton County,Georgia,13,063,11.5
Clinch County,Georgia,13,065,
Cobb County,Georgia,13,067,8.2
Coffee County,Georgia,13,069,
Colquitt County,Georgia,13,071,
Columbia County,Georgia,13,073,9.1
Cook County,Georgia,13,075,
Coweta County,Georgia,13,077,10.7
Crawford County,Georgia,13,079,
Crisp County,Georgia,13,081,
Dade County,Georgia,13,083,
Dawson County,Georgia,13,085,
Decatur County,Georgia,13,087,
DeKalb County,Georgia,13,089,9.5
Dodge County,Georgia,13,091,
Dooly County,Georgia,13,093,
Dougherty County,Georgia,13,095,16.7
Douglas County,Georgia,13,097,11.0
Early County,Georgia,13,099,
Echols County,Georgia,13,101,
Effingham County,Georgia,13,103,
Elbert County,Georgia,13,105,
Emanuel County,Georgia,13,107,
Evans County,Georgia,13,109,
Fannin County,Georgia,13,111,
Fayette County,Georgia,13,113,10.8
Floyd County,Georgia,13,115,18.6
Forsyth County,Georgia,13,117,8.8
Franklin County,Georgia,13,119,
Fulton County,Georgia,13,121,9.1
Gilmer County,Georgia,13,123,
Glascock County,Georgia,13,125,
Glynn County,Georgia,13,127,13.8
Gordon County,Georgia,13,129,
Grady County,Georgia,13,131,
Greene County,Georgia,13,133,
Gwinnett County,Georgia,13,135,7.4
Habersham County,Georgia,13,137,
Hall County,Georgia,13,139,9.7
Hancock County,Georgia,13,141,
Haralson County,Georgia,13,143,
Harris County,Georgia,13,145,
Hart County,Georgia,13,147,
Heard County,Georgia,13,149,
Henry County,Georgia,13,151,8.9
Houston County,Georgia,13,153,11.8
Irwin County,Georgia,13,155,
Jackson County,Georgia,13,157,
Jasper County,Georgia,13,159,
Jeff Davis County,Georgia,13,161,
Jefferson County,Georgia,13,163,
Jenkins County,Georgia,13,165,
Johnson County,Georgia,13,167,
Jones County,Georgia,13,169,
Lamar County,Georgia,13,171,
Lanier County,Georgia,13,173,
Laurens County,Georgia,13,175,
Lee County,Georgia,13,177,
Liberty County,Georgia,13,179,12.8
Lincoln County,Georgia,13,181,
Long County,Georgia,13,183,
Lowndes County,Georgia,13,185,15.4
Lumpkin County,Georgia,13,187,
McDuffie County,Georgia,13,189,
McIntosh County,Georgia,13,191,
Macon County,Georgia,13,193,
Madison County,Georgia,13,195,
Marion County,Georgia,13,197,
Meriwether County,Georgia,13,199,
Miller County,Georgia,13,201,
Mitchell County,Georgia,13,205,
Monroe County,Georgia,13,207,
Montgomery County,Georgia,13,209,
Morgan County,Georgia,13,211,
Murray County,Georgia,13,213,
Muscogee County,Georgia,13,215,17.8
Newton County,Georgia,13,217,13.4
Oconee County,Georgia,13,219,
Oglethorpe County,Georgia,13,221,
Paulding County,Georgia,13,223,8.3
Peach County,Georgia,13,225,
Pickens County,Georgia,13,227,
Pierce County,Georgia,13,229,
Pike County,Georgia,13,231,
Polk County,Georgia,13,233,
Pulaski County,Georgia,13,235,
Putnam County,Georgia,13,237,
Quitman County,Georgia,13,239,
Rabun County,Georgia,13,241,
Randolph County,Georgia,13,243,
Richmond County,Georgia,13,245,17.3
Rockdale County,Georgia,13,247,15.2
Schley County,Georgia,13,249,
Screven County,Georgia,13,251,
Seminole County,Georgia,13,253,
Spalding County,Georgia,13,255,
Stephens County,Georgia,13,257,
Stewart County,Georgia,13,259,
Sumter County,Georgia,13,261,
Talbot County,Georgia,13,263,
Taliaferro County,Georgia,13,265,
Tattnall County,Georgia,13,267,
Taylor County,Georgia,13,269,
Telfair County,Georgia,13,271,
Terrell County,Georgia,13,273,
Thomas County,Georgia,13,275,
Tift County,Georgia,13,277,
Toombs County,Georgia,13,279,
Towns County,Georgia,13,281,
Treutlen County,Georgia,13,283,
Troup County,Georgia,13,285,17.0
Turner County,Georgia,13,287,
Twiggs County,Georgia,13,289,
Union County,Georgia,13,291,
Upson County,Georgia,13,293,
Walker County,Georgia,13,295,20.8
Walton County,Georgia,13,297,12.1
Ware County,Georgia,13,299,
Warren County,Georgia,13,301,
Washington County,Georgia,13,303,
Wayne County,Georgia,13,305,
Webster County,Georgia,13,307,
Wheeler County,Georgia,13,309,
White County,Georgia,13,311,
Whitfield County,Georgia,13,313,14.4
Wilcox County,Georgia,13,315,
Wilkes County,Georgia,13,317,
Wilkinson County,Georgia,13,319,
Worth County,Georgia,13,321,
Hawaii County,Hawaii,15,001,13.8
Honolulu County,Hawaii,15,003,10.3
Kauai County,Hawaii,15,007,11.5
Kalawao County,Hawaii,15,005,
Maui County,Hawaii,15,009,8.4
Ada County,Idaho,16,001,10.0
Adams County,Idaho,16,003,
Bannock County,Idaho,16,005,11.3
Bear Lake County,Idaho,16,007,
Benewah County,Idaho,16,009,
Bingham County,Idaho,16,011,
Blaine County,Idaho,16,013,
Boise County,Idaho,16,015,
Bonner County,Idaho,16,017,
Bonneville County,Idaho,16,019,13.3
Boundary County,Idaho,16,021,
Butte County,Idaho,16,023,
Camas County,Idaho,16,025,
Canyon County,Idaho,16,027,16.0
Caribou County,Idaho,16,029,
Cassia County,Idaho,16,031,
Clearwater County,Idaho,16,035,
Custer County,Idaho,16,037,
Elmore County,Idaho,16,039,
Franklin County,Idaho,16,041,
Fremont County,Idaho,16,043,
Gem County,Idaho,16,045,
Gooding County,Idaho,16,047,
Idaho County,Idaho,16,049,
Jefferson County,Idaho,16,051,
Jerome County,Idaho,16,053,
Kootenai County,Idaho,16,055,13.0
Latah County,Idaho,16,057,
Lemhi County,Idaho,16,059,
Lewis County,Idaho,16,061,
Lincoln County,Idaho,16,063,
Madison County,Idaho,16,065,
Minidoka County,Idaho,16,067,
Nez Perce County,Idaho,16,069,
Oneida County,Idaho,16,071,
Owyhee County,Idaho,16,073,
Payette County,Idaho,16,075,
Power County,Idaho,16,077,
Shoshone County,Idaho,16,079,
Teton County,Idaho,16,081,
Twin Falls County,Idaho,16,083,12.5
Valley County,Idaho,16,085,
Washington County,Idaho,16,087,
Adams County,Illinois,17,001,15.1
Alexander County,Illinois,17,003,
Bond County,Illinois,17,005,
Boone County,Illinois,17,007,
Brown County,Illinois,17,009,
Bureau County,Illinois,17,011,
Calhoun County,Illinois,17,013,
Carroll County,Illinois,17,015,
Cass County,Illinois,17,017,
Champaign County,Illinois,17,019,8.8
Christian County,Illinois,17,021,
Clark County,Illinois,17,023,
Clay County,Illinois,17,025,
Clinton County,Illinois,17,027,
Coles County,Illinois,17,029,
Cook County,Illinois,17,031,10.4
Crawford County,Illinois,17,033,
Cumberland County,Illinois,17,035,
DeKalb County,Illinois,17,037,8.4
De Witt County,Illinois,17,039,
Douglas County,Illinois,17,041,
DuPage County,Illinois,17,043,7.7
Edgar County,Illinois,17,045,
Edwards County,Illinois,17,047,
Effingham County,Illinois,17,049,
Fayette County,Illinois,17,051,
Ford County,Illinois,17,053,
Franklin County,Illinois,17,055,
Fulton County,Illinois,17,057,
Gallatin County,Illinois,17,059,
Greene County,Illinois,17,061,
Grundy County,Illinois,17,063,
Hamilton County,Illinois,17,065,
Hancock County,Illinois,17,067,
Hardin County,Illinois,17,069,
Henderson County,Illinois,17,071,
Henry County,Illinois,17,073,
Iroquois County,Illinois,17,075,
Jackson County,Illinois,17,077,
Jasper County,Illinois,17,079,
Jefferson County,Illinois,17,081,
Jersey County,Illinois,17,083,
Jo Daviess County,Illinois,17,085,
Johnson County,Illinois,17,087,
Kane County,Illinois,17,089,7.7
Kankakee County,Illinois,17,091,13.2
Kendall County,Illinois,17,093,6.0
Knox County,Illinois,17,095,
Lake County,Illinois,17,097,7.8
LaSalle County,Illinois,17,099,11.6
Lawrence County,Illinois,17,101,
Lee County,Illinois,17,103,
Livingston County,Illinois,17,105,
Logan County,Illinois,17,107,
McDonough County,Illinois,17,109,
McHenry County,Illinois,17,111,8.6
McLean County,Illinois,17,113,9.0
Macon County,Illinois,17,115,12.2
Macoupin County,Illinois,17,117,
Madison County,Illinois,17,119,10.9
Marion County,Illinois,17,121,
Marshall County,Illinois,17,123,
Mason County,Illinois,17,125,
Massac County,Illinois,17,127,
Menard County,Illinois,17,129,
Mercer County,Illinois,17,131,
Monroe County,Illinois,17,133,
Montgomery County,Illinois,17,135,
Morgan County,Illinois,17,137,
Moultrie County,Illinois,17,139,
Ogle County,Illinois,17,141,
Peoria County,Illinois,17,143,11.4
Perry County,Illinois,17,145,
Piatt County,Illinois,17,147,
Pike County,Illinois,17,149,
Pope County,Illinois,17,151,
Pulaski County,Illinois,17,153,
Putnam County,Illinois,17,155,
Randolph County,Illinois,17,157,
Richland County,Illinois,17,159,
Rock Island County,Illinois,17,161,13.4
Saint Clair County,Illinois,17,163,12.9
Saline County,Illinois,17,165,
Sangamon County,Illinois,17,167,14.4
Schuyler County,Illinois,17,169,
Scott County,Illinois,17,171,
Shelby County,Illinois,17,173,
Stark County,Illinois,17,175,
Stephenson County,Illinois,17,177,
Tazewell County,Illinois,17,179,11.1
Union County,Illinois,17,181,
Vermilion County,Illinois,17,183,14.2
Wabash County,Illinois,17,185,
Warren County,Illinois,17,187,
Washington County,Illinois,17,189,
Wayne County,Illinois,17,191,
White County,Illinois,17,193,
Whiteside County,Illinois,17,195,
Will County,Illinois,17,197,7.5
Williamson County,Illinois,17,199,13.6
Winnebago County,Illinois,17,201,11.7
Woodford County,Illinois,17,203,
Adams County,Indiana,18,001,
Allen County,Indiana,18,003,10.9
Bartholomew County,Indiana,18,005,12.1
Benton County,Indiana,18,007,
Blackford County,Indiana,18,009,
Boone County,Indiana,18,011,
Brown County,Indiana,18,013,
Carroll County,Indiana,18,015,
Cass County,Indiana,18,017,
Clark County,Indiana,18,019,13.8
Clay County,Indiana,18,021,
Clinton County,Indiana,18,023,
Crawford County,Indiana,18,025,
Daviess County,Indiana,18,027,
Dearborn County,Indiana,18,029,
Decatur County,Indiana,18,031,
DeKalb County,Indiana,18,033,
Delaware County,Indiana,18,035,16.1
Dubois County,Indiana,18,037,
Elkhart County,Indiana,18,039,12.8
Fayette County,Indiana,18,041,
Floyd County,Indiana,18,043,14.5
Fountain County,Indiana,18,045,
Franklin County,Indiana,18,047,
Fulton County,Indiana,18,049,
Gibson County,Indiana,18,051,
Grant County,Indiana,18,053,16.7
Greene County,Indiana,18,055,
Hamilton County,Indiana,18,057,8.0
Hancock County,Indiana,18,059,13.1
Harrison County,Indiana,18,061,
Hendricks County,Indiana,18,063,7.2
Henry County,Indiana,18,065,
Howard County,Indiana,18,067,17.3
Huntington County,Indiana,18,069,
Jackson County,Indiana,18,071,
Jasper County,Indiana,18,073,
Jay County,Indiana,18,075,
Jefferson County,Indiana,18,077,
Jennings County,Indiana,18,079,
Johnson County,Indiana,18,081,9.6
Knox County,Indiana,18,083,
Kosciusko County,Indiana,18,085,12.9
LaGrange County,Indiana,18,087,
Lake County,Indiana,18,089,12.8
LaPorte County,Indiana,18,091,12.1
Lawrence County,Indiana,18,093,
Madison County,Indiana,18,095,19.0
Marion County,Indiana,18,097,13.0
Marshall County,Indiana,18,099,
Martin County,Indiana,18,101,
Miami County,Indiana,18,103,
Monroe County,Indiana,18,105,10.6
Montgomery County,Indiana,18,107,
Morgan County,Indiana,18,109,14.6
Newton County,Indiana,18,111,
Noble County,Indiana,18,113,
Ohio County,Indiana,18,115,
Orange County,Indiana,18,117,
Owen County,Indiana,18,119,
Parke County,Indiana,18,121,
Perry County,Indiana,18,123,
Pike County,Indiana,18,125,
Porter County,Indiana,18,127,12.9
Posey County,Indiana,18,129,
Pulaski County,Indiana,18,131,
Putnam County,Indiana,18,133,
Randolph County,Indiana,18,135,
Ripley County,Indiana,18,137,
Rush County,Indiana,18,139,
Saint Joseph County,Indiana,18,141,12.8
Scott County,Indiana,18,143,
Shelby County,Indiana,18,145,
Spencer County,Indiana,18,147,
Starke County,Indiana,18,149,
Steuben County,Indiana,18,151,
Sullivan County,Indiana,18,153,
Switzerland County,Indiana,18,155,
Tippecanoe County,Indiana,18,157,9.8
Tipton County,Indiana,18,159,
Union County,Indiana,18,161,
Vanderburgh County,Indiana,18,163,13.4
Vermillion County,Indiana,18,165,
Vigo County,Indiana,18,167,14.4
Wabash County,Indiana,18,169,
Warren County,Indiana,18,171,
Warrick County,Indiana,18,173,
Washington County,Indiana,18,175,
Wayne County,Indiana,18,177,16.7
Wells County,Indiana,18,179,
White County,Indiana,18,181,
Whitley County,Indiana,18,183,
Adair County,Iowa,19,001,
Adams County,Iowa,19,003,
Allamakee County,Iowa,19,005,
Appanoose County,Iowa,19,007,
Audubon County,Iowa,19,009,
Benton County,Iowa,19,011,
Black Hawk County,Iowa,19,013,12.0
Boone County,Iowa,19,015,
Bremer County,Iowa,19,017,
Buchanan County,Iowa,19,019,
Buena Vista County,Iowa,19,021,
Butler County,Iowa,19,023,
Calhoun County,Iowa,19,025,
Carroll County,Iowa,19,027,
Cass County,Iowa,19,029,
Cedar County,Iowa,19,031,
Cerro Gordo County,Iowa,19,033,
Cherokee County,Iowa,19,035,
Chickasaw County,Iowa,19,037,
Clarke County,Iowa,19,039,
Clay County,Iowa,19,041,
Clayton County,Iowa,19,043,
Clinton County,Iowa,19,045,
Crawford County,Iowa,19,047,
Dallas County,Iowa,19,049,7.9
Davis County,Iowa,19,051,
Decatur County,Iowa,19,053,
Delaware County,Iowa,19,055,
Des Moines County,Iowa,19,057,
Dickinson County,Iowa,19,059,
Dubuque County,Iowa,19,061,10.6
Emmet County,Iowa,19,063,
Fayette County,Iowa,19,065,
Floyd County,Iowa,19,067,
Franklin County,Iowa,19,069,
Fremont County,Iowa,19,071,
Greene County,Iowa,19,073,
Grundy County,Iowa,19,075,
Guthrie County,Iowa,19,077,
Hamilton County,Iowa,19,079,
